tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
99,21:41:47:597,0.0,0.6212635636329651,0.6212635636329651,162.82784939555404,366.93934611364375,,-433.90045166015625,34.89894485473633,-0.01911720260977745,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986024057056
100,21:41:47:622,0.0,0.6212635636329651,0.6212635636329651,162.82784963301947,366.9393467930868,,-433.90045166015625,34.89894485473633,-0.019136352464556694,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986027358249
101,21:41:47:646,0.0,0.6212635636329651,0.6212635636329651,162.82784963301947,366.9393467930868,,-433.90045166015625,34.89894485473633,-0.019136352464556694,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986027358249
102,21:41:47:669,0.0,0.6212635636329651,0.6212635636329651,162.82784989176025,366.9393475333973,,-433.90045166015625,34.89894485473633,-0.01915721781551838,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986030955178
103,21:41:47:695,0.0,0.6212635636329651,0.6212635636329651,162.82784995657292,366.9393477188387,,-433.90045166015625,34.89894485473633,-0.01916244439780712,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031856177
104,21:41:47:703,0.0,0.6212635636329651,0.6212635636329651,162.82784995657292,366.9393477188387,,-433.90045166015625,34.89894485473633,-0.019143447279930115,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031856177
105,21:41:47:729,0.0,0.6212635636329651,0.6212635636329651,162.8278498056747,366.9393472870897,,-433.90045166015625,34.89894485473633,-0.019150275737047195,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986029758448
106,21:41:47:775,0.0,0.6212635636329651,0.6212635636329651,162.82784994095874,366.93934767416357,,-433.90045166015625,34.89894485473633,-0.01916118524968624,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031639115
107,21:41:47:792,0.0,0.6212635636329651,0.6212635636329651,162.82784994095874,366.93934767416357,,-433.90045166015625,34.89894485473633,-0.01916118524968624,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031639115
108,21:41:47:825,0.0,0.6212635636329651,0.6212635636329651,162.82784994095874,366.93934767416357,,-433.90045166015625,34.89894485473633,-0.01916118524968624,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031639115
109,21:41:47:851,0.0,0.6212635636329651,0.6212635636329651,162.82784936291745,366.9393460202626,,-433.90045166015625,34.89894485473633,-0.019114570692181587,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986023603348
