tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2
2021,22:25:11:580,-22.500000335276127,0.0,0.0,40.935916784297234,52.26543080286639
2022,22:25:11:598,-22.500000335276127,0.0,0.0,40.935916784297234,52.26543080286639
2023,22:25:11:612,-22.500000335276127,0.0,0.0,40.935916784297234,52.26543080286639
2024,22:25:11:753,-22.500000335276127,0.0,0.0,42.98846399115258,53.88473147755582
2025,22:25:11:757,-22.500000335276127,0.0,0.0,45.0461502810937,55.56774110616775
2026,22:25:11:775,-22.500000335276127,0.0,0.0,45.0461502810937,55.56774110616775
2027,22:25:11:791,-45.000000670552254,0.0,0.0,45.610747558820734,56.04046331401515
2028,22:25:11:805,-45.000000670552254,0.0,0.0,45.610747558820734,56.04046331401515
2029,22:25:11:890,-45.000000670552254,0.0,0.0,47.12751605036522,57.3248157697943
2030,22:25:11:895,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2031,22:25:11:914,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2032,22:25:11:928,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2033,22:25:11:943,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2034,22:25:11:960,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2035,22:25:11:976,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2036,22:25:11:990,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2037,22:25:12:009,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2038,22:25:12:024,-45.000000670552254,0.0,0.0,48.111977493008496,58.17356584720028
2039,22:25:12:082,-67.50000268220901,0.0,1.0,51.60647454819105,61.24275576224438
2040,22:25:12:088,-67.50000268220901,0.0,1.0,52.22687310388411,61.79760891768758
2041,22:25:12:103,-67.50000268220901,0.0,1.0,52.22687310388411,61.79760891768758
2042,22:25:12:121,-67.50000268220901,0.0,1.0,52.22687310388411,61.79760891768758
2043,22:25:12:134,0.0,0.0,1.0,53.02081575143988,62.50838459078399
2044,22:25:12:154,0.0,0.0,1.0,53.02081575143988,62.50838459078399
2045,22:25:12:303,0.0,0.0,1.0,54.84272444123895,64.13178879223625
2046,22:25:12:308,0.0,0.0,1.0,56.66456752777054,65.74657605545032
2047,22:25:12:324,0.0,0.0,1.0,56.66456752777054,65.74657605545032
2048,22:25:12:343,22.500000335276127,0.0,1.0,57.12237113931196,66.14977374872183
2049,22:25:12:355,22.500000335276127,0.0,1.0,57.12237113931196,66.14977374872183
2050,22:25:12:436,22.500000335276127,0.0,1.0,58.34410678684901,67.21279350887374
2051,22:25:12:440,22.500000335276127,0.0,1.0,59.193932607608374,67.93850402865148
2052,22:25:12:458,22.500000335276127,0.0,1.0,59.193932607608374,67.93850402865148
2053,22:25:12:499,22.500000335276127,0.0,1.0,59.193932607608374,67.93850402865148
2054,22:25:12:505,22.500000335276127,0.0,1.0,59.193932607608374,67.93850402865148
2055,22:25:12:530,22.500000335276127,0.0,1.0,59.193932607608374,67.93850402865148
2056,22:25:12:542,45.000000670552254,0.0,1.0,60.97705165042851,69.41915440565047
2057,22:25:12:555,45.000000670552254,0.0,1.0,60.97705165042851,69.41915440565047
2058,22:25:12:629,45.000000670552254,0.0,1.0,62.072626900544385,70.29926316782651
2059,22:25:12:633,45.000000670552254,0.0,1.0,62.802013963517936,70.8736510520112
2060,22:25:12:650,45.000000670552254,0.0,1.0,62.802013963517936,70.8736510520112
2061,22:25:12:667,45.000000670552254,0.0,1.0,62.802013963517936,70.8736510520112
2062,22:25:12:682,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2063,22:25:12:699,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2064,22:25:12:715,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2065,22:25:12:729,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2066,22:25:12:748,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2067,22:25:12:762,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2068,22:25:12:777,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2069,22:25:12:794,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2070,22:25:12:810,45.000000670552254,0.0,1.0,63.673115888876424,71.54837112610852
2071,22:25:12:843,67.50000268220901,0.0,1.0,66.3052448573441,73.53312514705053
2072,22:25:12:854,67.50000268220901,0.0,1.0,66.84666134443215,73.93471173705255
2073,22:25:12:866,67.50000268220901,0.0,1.0,66.84666134443215,73.93471173705255
2074,22:25:12:885,90.00000134110451,0.0,1.0,67.54833937774394,74.45329838271152
2075,22:25:12:900,90.00000134110451,0.0,1.0,67.54833937774394,74.45329838271152
2076,22:25:12:997,90.00000134110451,0.0,1.0,69.02943268413875,75.54725694804027
2077,22:25:13:001,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2078,22:25:13:018,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2079,22:25:13:034,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2080,22:25:13:051,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2081,22:25:13:068,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2082,22:25:13:083,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2083,22:25:13:099,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2084,22:25:13:114,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2085,22:25:13:131,90.00000134110451,0.0,1.0,69.90616333550041,76.19709585780537
2086,22:25:13:186,112.5,0.0,1.0,73.00950082211276,78.53295132380231
2087,22:25:13:191,112.5,0.0,1.0,73.53465392966305,78.93628803448166
2088,22:25:13:208,112.5,0.0,1.0,73.53465392966305,78.93628803448166
2089,22:25:13:225,112.5,0.0,1.0,73.53465392966305,78.93628803448166
2090,22:25:13:238,112.5,0.0,1.0,74.3269199793935,79.54845797704088
2091,22:25:13:256,112.5,0.0,1.0,74.3269199793935,79.54845797704088
2092,22:25:13:272,112.5,0.0,1.0,74.3269199793935,79.54845797704088
2093,22:25:13:410,135.00000536441803,0.0,1.0,75.8850851751053,80.7616774602699
2094,22:25:13:415,135.00000536441803,0.0,1.0,77.21869911534336,81.82060553752754
2095,22:25:13:433,135.00000536441803,0.0,1.0,77.21869911534336,81.82060553752754
2096,22:25:13:450,135.00000536441803,0.0,1.0,77.59764018400286,82.1260972357236
2097,22:25:13:464,135.00000536441803,0.0,1.0,77.59764018400286,82.1260972357236
2098,22:25:13:534,157.49999731779099,0.0,1.0,78.4273135965161,82.7980759212519
2099,22:25:13:537,157.49999731779099,0.0,1.0,78.7995598638947,83.10293472975617
2100,22:25:13:555,157.49999731779099,0.0,1.0,78.7995598638947,83.10293472975617
2101,22:25:13:572,157.49999731779099,0.0,1.0,78.7995598638947,83.10293472975617
2102,22:25:13:585,157.49999731779099,0.0,1.0,78.7995598638947,83.10293472975617
2103,22:25:13:604,157.49999731779099,0.0,1.0,78.7995598638947,83.10293472975617
2104,22:25:13:618,157.49999731779099,0.0,1.0,78.7995598638947,83.10293472975617
2105,22:25:13:635,157.49999731779099,0.0,1.0,78.7995598638947,83.10293472975617
2106,22:25:13:713,157.49999731779099,0.0,1.0,80.19797237434378,84.25669790192896
2107,22:25:13:724,157.49999731779099,0.0,1.0,80.42459981200382,84.44883293171357
2108,22:25:13:740,157.49999731779099,0.0,1.0,80.42459981200382,84.44883293171357
2109,22:25:13:763,157.49999731779099,0.0,1.0,80.62648557126893,84.62178104408349
2110,22:25:13:772,157.49999731779099,0.0,1.0,80.62648557126893,84.62178104408349
2111,22:25:13:836,157.49999731779099,0.0,1.0,80.9150170354828,84.86904937660914
2112,22:25:13:840,157.49999731779099,0.0,1.0,81.0462655841227,84.9836469559807
2113,22:25:13:859,157.49999731779099,0.0,1.0,81.0462655841227,84.9836469559807
2114,22:25:13:874,157.49999731779099,0.0,1.0,81.0462655841227,84.9836469559807
2115,22:25:13:889,157.49999731779099,0.0,1.0,81.17129607813152,85.0928728052881
2116,22:25:13:908,157.49999731779099,0.0,1.0,81.17129607813152,85.0928728052881
2117,22:25:13:920,157.49999731779099,0.0,1.0,81.17129607813152,85.0928728052881
2118,22:25:13:940,157.49999731779099,0.0,1.0,81.17129607813152,85.0928728052881
2119,22:25:13:951,157.49999731779099,0.0,1.0,81.17129607813152,85.0928728052881
2120,22:25:13:971,157.49999731779099,0.0,1.0,81.17129607813152,85.0928728052881
2121,22:25:14:002,157.49999731779099,0.0,1.0,81.2929995764562,85.19331180784613
2122,22:25:14:009,157.49999731779099,0.0,1.0,81.29007995646923,85.19009306904852
2123,22:25:14:026,157.49999731779099,0.0,1.0,81.29007995646923,85.19009306904852
2124,22:25:14:045,157.49999731779099,0.0,1.0,81.272622306363,85.17349142213862
2125,22:25:14:115,157.49999731779099,0.0,1.0,81.19713840419024,85.09726978555712
2126,22:25:14:121,157.49999731779099,0.0,1.0,81.12846560214633,85.02725899171288
2127,22:25:14:139,157.49999731779099,0.0,1.0,81.12846560214633,85.02725899171288
2128,22:25:14:155,157.49999731779099,0.0,1.0,81.12846560214633,85.02725899171288
2129,22:25:14:169,157.49999731779099,0.0,1.0,81.12846560214633,85.02725899171288
2130,22:25:14:190,157.49999731779099,0.0,1.0,81.12846560214633,85.02725899171288
2131,22:25:14:200,157.49999731779099,0.0,1.0,81.12846560214633,85.02725899171288
2132,22:25:14:223,157.49999731779099,0.0,1.0,81.03653894094414,84.93241886548662
2133,22:25:14:269,157.49999731779099,0.0,1.0,80.72591012718084,84.59329865872398
2134,22:25:14:274,157.49999731779099,0.0,1.0,80.63568442322735,84.49173377015471
2135,22:25:14:291,157.49999731779099,0.0,1.0,80.63568442322735,84.49173377015471
2136,22:25:14:305,157.49999731779099,0.0,1.0,80.52764142242964,84.36856956099754
2137,22:25:14:324,157.49999731779099,0.0,1.0,80.52764142242964,84.36856956099754
2138,22:25:14:473,157.49999731779099,0.0,1.0,80.23993482550956,83.98624893282965
2139,22:25:14:478,157.49999731779099,0.0,1.0,79.72988629635937,83.3769457827497
2140,22:25:14:496,157.49999731779099,0.0,1.0,79.72988629635937,83.3769457827497
2141,22:25:14:553,157.49999731779099,0.0,1.0,79.45003839208279,83.00411398829286
2142,22:25:14:558,157.49999731779099,0.0,1.0,79.33000072602651,82.8420456490541
2143,22:25:14:575,157.49999731779099,0.0,1.0,79.33000072602651,82.8420456490541
2144,22:25:14:593,157.49999731779099,0.0,1.0,79.13818375174986,82.58065281504575
2145,22:25:14:605,157.49999731779099,0.0,1.0,79.13818375174986,82.58065281504575
2146,22:25:14:628,157.49999731779099,0.0,1.0,79.13818375174986,82.58065281504575
2147,22:25:14:748,0.0,0.0,1.0,78.70061278984086,81.97799031388718
2148,22:25:14:754,0.0,0.0,1.0,78.24791790873685,81.3532890837614
2149,22:25:14:769,0.0,0.0,1.0,78.24791790873685,81.3532890837614
2150,22:25:14:789,0.0,0.0,1.0,78.10058844496145,81.15009688408753
2151,22:25:14:872,0.0,0.0,1.0,77.75186708226511,80.67146264252004
2152,22:25:14:876,0.0,0.0,1.0,77.51090438748311,80.34376815999128
2153,22:25:14:891,0.0,0.0,1.0,77.51090438748311,80.34376815999128
2154,22:25:14:911,0.0,0.0,1.0,77.51090438748311,80.34376815999128
2155,22:25:14:923,0.0,0.0,1.0,77.51090438748311,80.34376815999128
2156,22:25:14:941,0.0,0.0,1.0,77.51090438748311,80.34376815999128
2157,22:25:14:958,0.0,0.0,1.0,77.51090438748311,80.34376815999128
2158,22:25:14:971,0.0,0.0,1.0,77.51090438748311,80.34376815999128
2159,22:25:14:993,0.0,0.0,1.0,77.26623743232565,80.01370130383613
2160,22:25:15:038,0.0,0.0,1.0,76.63593451701959,79.17337968062326
2161,22:25:15:042,0.0,0.0,1.0,76.49637888865584,78.98988709600688
2162,22:25:15:058,0.0,0.0,1.0,76.49637888865584,78.98988709600688
2163,22:25:15:078,0.0,0.0,1.0,76.49637888865584,78.98988709600688
2164,22:25:15:090,0.0,0.0,1.0,76.24859575364322,78.66709873810152
2165,22:25:15:111,0.0,0.0,1.0,76.24859575364322,78.66709873810152
2166,22:25:15:238,0.0,0.0,1.0,75.7593510425902,78.04080600031463
2167,22:25:15:242,0.0,0.0,1.0,75.26196110078124,77.4197710363437
2168,22:25:15:257,0.0,0.0,1.0,75.26196110078124,77.4197710363437
2169,22:25:15:276,0.0,0.0,1.0,75.11468123374831,77.25030993518654
2170,22:25:15:361,0.0,0.0,1.0,74.73492153773824,76.86348365704022
2171,22:25:15:366,0.0,0.0,1.0,74.48027075891454,76.60675703625297
2172,22:25:15:382,0.0,0.0,1.0,74.48027075891454,76.60675703625297
2173,22:25:15:402,0.0,0.0,1.0,74.48027075891454,76.60675703625297
2174,22:25:15:412,0.0,0.0,1.0,74.48027075891454,76.60675703625297
2175,22:25:15:430,0.0,0.0,1.0,74.48027075891454,76.60675703625297
2176,22:25:15:446,0.0,0.0,1.0,74.48027075891454,76.60675703625297
2177,22:25:15:460,0.0,0.0,1.0,74.48027075891454,76.60675703625297
2178,22:25:15:480,0.0,0.0,1.0,74.48027075891454,76.60675703625297
2179,22:25:15:533,0.0,0.0,1.0,73.4902855865795,75.61332672119235
2180,22:25:15:540,0.0,0.0,1.0,73.32667491869076,75.44956428757884
2181,22:25:15:558,0.0,0.0,1.0,73.32667491869076,75.44956428757884
2182,22:25:15:570,0.0,0.0,1.0,73.1033575964207,75.22618314855372
2183,22:25:15:589,0.0,0.0,1.0,73.1033575964207,75.22618314855372
2184,22:25:15:765,0.0,0.0,1.0,72.5493512671022,74.67209094387748
2185,22:25:15:774,0.0,0.0,1.0,71.65988586178793,73.77897829840532
2186,22:25:15:788,0.0,0.0,1.0,71.65988586178793,73.77897829840532
2187,22:25:15:853,22.500000335276127,0.0,1.0,71.27035443609998,73.38868037509584
2188,22:25:15:859,22.500000335276127,0.0,1.0,71.03452012363613,73.15237026559605
2189,22:25:15:876,22.500000335276127,0.0,1.0,71.03452012363613,73.15237026559605
2190,22:25:15:893,22.500000335276127,0.0,1.0,71.03452012363613,73.15237026559605
2191,22:25:15:933,0.0,0.0,1.0,70.73338763548956,72.85062137082554
2192,22:25:15:947,0.0,0.0,1.0,70.73338763548956,72.85062137082554
2193,22:25:15:963,0.0,0.0,1.0,70.73338763548956,72.85062137082554
2194,22:25:15:980,0.0,0.0,1.0,70.73338763548956,72.85062137082554
2195,22:25:16:044,0.0,0.0,1.0,69.75115754519628,71.86616683466612
2196,22:25:16:049,0.0,0.0,1.0,69.55564766692942,71.67019072010405
2197,22:25:16:067,0.0,0.0,1.0,69.55564766692942,71.67019072010405
2198,22:25:16:085,0.0,0.0,1.0,69.55564766692942,71.67019072010405
2199,22:25:16:097,0.0,0.0,1.0,69.22093755848435,71.33464304476028
2200,22:25:16:114,0.0,0.0,1.0,69.22093755848435,71.33464304476028
2201,22:25:16:250,0.0,0.0,1.0,68.55595532941874,70.66771715352765
2202,22:25:16:255,0.0,0.0,1.0,67.85331089597797,69.96336791735801
2203,22:25:16:271,0.0,0.0,1.0,67.85331089597797,69.96336791735801
2204,22:25:16:292,0.0,0.0,1.0,67.63760620559286,69.74712218815233
2205,22:25:16:303,0.0,0.0,1.0,67.63760620559286,69.74712218815233
2206,22:25:16:376,0.0,0.0,1.0,67.11174082265998,69.21986858112419
2207,22:25:16:380,0.0,0.0,1.0,66.75786223050163,68.86500101966253
2208,22:25:16:396,0.0,0.0,1.0,66.75786223050163,68.86500101966253
2209,22:25:16:417,0.0,0.0,1.0,66.75786223050163,68.86500101966253
2210,22:25:16:429,0.0,0.0,1.0,66.4075748684191,68.5138125711909
2211,22:25:16:449,0.0,0.0,1.0,66.4075748684191,68.5138125711909
2212,22:25:16:462,0.0,0.0,1.0,66.4075748684191,68.5138125711909
2213,22:25:16:477,0.0,0.0,1.0,66.4075748684191,68.5138125711909
2214,22:25:16:496,0.0,0.0,1.0,66.4075748684191,68.5138125711909
2215,22:25:16:508,0.0,0.0,1.0,66.4075748684191,68.5138125711909
2216,22:25:16:526,0.0,0.0,1.0,66.4075748684191,68.5138125711909
2217,22:25:16:566,0.0,0.0,1.0,65.26445647253541,67.36759812760266
2218,22:25:16:573,22.500000335276127,0.0,1.0,65.02681740027641,67.12929240971705
2219,22:25:16:589,22.500000335276127,0.0,1.0,65.02681740027641,67.12929240971705
2220,22:25:16:603,22.500000335276127,0.0,1.0,64.76059158090366,66.86236586658796
2221,22:25:16:623,22.500000335276127,0.0,1.0,64.76059158090366,66.86236586658796
2222,22:25:16:706,22.500000335276127,0.0,1.0,64.07122342625394,66.17113482368718
2223,22:25:16:711,22.500000335276127,0.0,1.0,63.67030992357013,65.76916662797417
2224,22:25:16:727,22.500000335276127,0.0,1.0,63.67030992357013,65.76916662797417
2225,22:25:16:746,22.500000335276127,0.0,1.0,63.67030992357013,65.76916662797417
2226,22:25:16:758,22.500000335276127,0.0,1.0,63.67030992357013,65.76916662797417
2227,22:25:16:776,22.500000335276127,0.0,1.0,63.67030992357013,65.76916662797417
2228,22:25:16:795,22.500000335276127,0.0,1.0,63.67030992357013,65.76916662797417
2229,22:25:16:807,22.500000335276127,0.0,1.0,63.67030992357013,65.76916662797417
2230,22:25:16:826,22.500000335276127,0.0,1.0,63.67030992357013,65.76916662797417
2231,22:25:16:881,0.0,0.0,1.0,62.14239902106647,64.23733855289652
2232,22:25:16:886,0.0,0.0,1.0,61.894868358595815,63.9891333050456
2233,22:25:16:903,0.0,0.0,1.0,61.894868358595815,63.9891333050456
2234,22:25:16:920,0.0,0.0,1.0,61.51165912007156,63.60487472266372
2235,22:25:16:934,0.0,0.0,1.0,61.51165912007156,63.60487472266372
2236,22:25:16:952,0.0,0.0,1.0,61.51165912007156,63.60487472266372
2237,22:25:17:084,0.0,0.0,1.0,60.62216100361282,62.713016401763326
2238,22:25:17:090,0.0,0.0,1.0,59.71850579877194,61.80693167508005
2239,22:25:17:105,0.0,0.0,1.0,59.71850579877194,61.80693167508005
2240,22:25:17:122,0.0,0.0,1.0,59.417261890027504,61.50484588895812
2241,22:25:17:137,0.0,0.0,1.0,59.417261890027504,61.50484588895812
2242,22:25:17:209,0.0,0.0,1.0,58.76838424157512,60.85404293426639
2243,22:25:17:213,0.0,0.0,1.0,58.321776335106016,60.40609134837286
2244,22:25:17:229,0.0,0.0,1.0,58.321776335106016,60.40609134837286
2245,22:25:17:247,0.0,0.0,1.0,58.321776335106016,60.40609134837286
2246,22:25:17:261,0.0,0.0,1.0,58.321776335106016,60.40609134837286
2247,22:25:17:279,0.0,0.0,1.0,58.321776335106016,60.40609134837286
2248,22:25:17:296,0.0,0.0,1.0,58.321776335106016,60.40609134837286
2249,22:25:17:309,0.0,0.0,1.0,58.321776335106016,60.40609134837286
2250,22:25:17:328,0.0,0.0,1.0,58.321776335106016,60.40609134837286
2251,22:25:17:379,0.0,0.0,1.0,56.659886546722504,58.73908069654387
2252,22:25:17:384,0.0,0.0,1.0,56.38643163070007,58.464729023011536
2253,22:25:17:400,0.0,0.0,1.0,56.38643163070007,58.464729023011536
2254,22:25:17:418,0.0,0.0,1.0,56.38643163070007,58.464729023011536
2255,22:25:17:432,22.500000335276127,0.0,1.0,55.850646195209166,57.92727213678585
2256,22:25:17:449,22.500000335276127,0.0,1.0,55.850646195209166,57.92727213678585
2257,22:25:17:587,22.500000335276127,0.0,1.0,54.88666794578209,56.96034730364172
2258,22:25:17:593,22.500000335276127,0.0,1.0,53.89594066656987,55.96673450413126
2259,22:25:17:611,22.500000335276127,0.0,1.0,53.89594066656987,55.96673450413126
2260,22:25:17:628,45.000000670552254,0.0,1.0,53.580572789670676,55.650496091761745
2261,22:25:17:712,45.000000670552254,0.0,1.0,52.80244743853915,54.870413552124226
2262,22:25:17:717,45.000000670552254,0.0,1.0,52.283787514270514,54.35065052069283
2263,22:25:17:733,45.000000670552254,0.0,1.0,52.283787514270514,54.35065052069283
2264,22:25:17:750,45.000000670552254,0.0,1.0,52.283787514270514,54.35065052069283
2265,22:25:17:765,45.000000670552254,0.0,1.0,52.283787514270514,54.35065052069283
2266,22:25:17:783,45.000000670552254,0.0,1.0,52.283787514270514,54.35065052069283
2267,22:25:17:802,45.000000670552254,0.0,1.0,52.283787514270514,54.35065052069283
2268,22:25:17:813,45.000000670552254,0.0,1.0,52.283787514270514,54.35065052069283
2269,22:25:17:832,45.000000670552254,0.0,1.0,52.283787514270514,54.35065052069283
2270,22:25:17:888,0.0,0.0,1.0,50.29107988916574,52.35440450260175
2271,22:25:17:892,0.0,0.0,1.0,49.977412098954254,52.04023477487317
2272,22:25:17:909,0.0,0.0,1.0,49.977412098954254,52.04023477487317
2273,22:25:17:929,0.0,0.0,1.0,49.977412098954254,52.04023477487317
2274,22:25:17:941,0.0,0.0,1.0,49.43045465679966,51.49245754019031
2275,22:25:17:959,0.0,0.0,1.0,49.43045465679966,51.49245754019031
2276,22:25:18:094,0.0,0.0,1.0,48.30380780546058,50.36431894023673
2277,22:25:18:098,0.0,0.0,1.0,47.13609229601464,49.19543152056246
2278,22:25:18:114,0.0,0.0,1.0,47.13609229601464,49.19543152056246
2279,22:25:18:132,0.0,0.0,1.0,46.83417937880762,48.893203961109045
2280,22:25:18:219,0.0,0.0,1.0,45.9452957265745,48.00344253414255
2281,22:25:18:223,0.0,0.0,1.0,45.34735162364469,47.40498312421941
2282,22:25:18:239,0.0,0.0,1.0,45.34735162364469,47.40498312421941
2283,22:25:18:256,0.0,0.0,1.0,45.34735162364469,47.40498312421941
2284,22:25:18:270,0.0,0.0,1.0,45.34735162364469,47.40498312421941
2285,22:25:18:289,0.0,0.0,1.0,45.34735162364469,47.40498312421941
2286,22:25:18:308,0.0,0.0,1.0,45.34735162364469,47.40498312421941
2287,22:25:18:319,0.0,0.0,1.0,45.34735162364469,47.40498312421941
2288,22:25:18:335,0.0,0.0,1.0,45.34735162364469,47.40498312421941
2289,22:25:18:392,0.0,0.0,1.0,43.15485019615583,45.210667314636424
2290,22:25:18:396,0.0,0.0,1.0,42.80111100412574,44.85661810635445
2291,22:25:18:414,0.0,0.0,1.0,42.80111100412574,44.85661810635445
2292,22:25:18:432,0.0,0.0,1.0,42.80108015168097,44.856630684393345
2293,22:25:18:443,0.0,0.0,1.0,42.225228598184266,44.28027224715868
2294,22:25:18:465,0.0,0.0,1.0,42.225228598184266,44.28027224715868
2295,22:25:18:596,0.0,0.0,1.0,40.960799486344655,43.01472345440029
2296,22:25:18:601,0.0,0.0,1.0,39.68582641835961,41.738589098918816
2297,22:25:18:617,0.0,0.0,1.0,39.68582641835961,41.738589098918816
2298,22:25:18:635,22.500000335276127,0.0,1.0,39.34419757911072,41.39664194138263
2299,22:25:18:722,22.500000335276127,0.0,1.0,38.36399627487262,40.41569534316562
2300,22:25:18:727,22.500000335276127,0.0,1.0,37.720786113098,39.77218577521296
2301,22:25:18:742,22.500000335276127,0.0,1.0,37.720786113098,39.77218577521296
2302,22:25:18:758,22.500000335276127,0.0,1.0,37.720786113098,39.77218577521296
2303,22:25:18:773,22.500000335276127,0.0,1.0,37.720786113098,39.77218577521296
2304,22:25:18:791,22.500000335276127,0.0,1.0,37.720786113098,39.77218577521296
2305,22:25:18:809,22.500000335276127,0.0,1.0,37.720786113098,39.77218577521296
2306,22:25:18:822,22.500000335276127,0.0,1.0,37.720786113098,39.77218577521296
2307,22:25:18:841,22.500000335276127,0.0,1.0,37.720786113098,39.77218577521296
2308,22:25:18:893,45.000000670552254,0.0,1.0,35.392905216409375,37.44480586004546
2309,22:25:18:898,45.000000670552254,0.0,1.0,35.03148028970467,37.08378132535664
2310,22:25:18:916,45.000000670552254,0.0,1.0,35.03148028970467,37.08378132535664
2311,22:25:18:934,45.000000670552254,0.0,1.0,35.03148028970467,37.08378132535664
2312,22:25:18:946,0.0,0.0,1.0,34.374158693299336,36.42743101135394
2313,22:25:18:962,0.0,0.0,1.0,34.374158693299336,36.42743101135394
2314,22:25:18:984,0.0,0.0,1.0,34.374158693299336,36.42743101135394
2315,22:25:19:099,0.0,0.0,1.0,33.04508383097223,35.10091666119701
2316,22:25:19:106,0.0,0.0,1.0,31.737669775491714,33.79716775277932
2317,22:25:19:121,0.0,0.0,1.0,31.737669775491714,33.79716775277932
2318,22:25:19:140,0.0,0.0,1.0,31.333131283581505,33.3939946462446
2319,22:25:19:226,0.0,0.0,1.0,30.267018482408268,32.331981117327175
2320,22:25:19:231,0.0,0.0,1.0,29.641831880028,31.709550180659825
2321,22:25:19:246,0.0,0.0,1.0,29.641831880028,31.709550180659825
2322,22:25:19:264,0.0,0.0,1.0,29.641831880028,31.709550180659825
2323,22:25:19:278,0.0,0.0,1.0,29.641831880028,31.709550180659825
2324,22:25:19:296,0.0,0.0,1.0,29.641831880028,31.709550180659825
2325,22:25:19:315,0.0,0.0,1.0,29.641831880028,31.709550180659825
2326,22:25:19:326,0.0,0.0,1.0,29.641831880028,31.709550180659825
2327,22:25:19:345,0.0,0.0,1.0,29.641831880028,31.709550180659825
2328,22:25:19:453,0.0,0.0,1.0,26.20666495569214,28.2934807897399
2329,22:25:19:459,0.0,0.0,1.0,25.87641692742064,27.96543510887148
2330,22:25:19:476,0.0,0.0,1.0,25.87641692742064,27.96543510887148
2331,22:25:19:490,0.0,0.0,1.0,25.3827886514739,27.47523122889543
2332,22:25:19:508,0.0,0.0,1.0,25.3827886514739,27.47523122889543
2333,22:25:19:688,0.0,0.0,1.0,23.946165801416385,26.049191235795053
2334,22:25:19:693,0.0,0.0,1.0,21.854245733496075,23.974633533727143
2335,22:25:19:708,0.0,0.0,1.0,21.854245733496075,23.974633533727143
2336,22:25:19:773,0.0,0.0,1.0,20.91999809364212,23.04885126700572
2337,22:25:19:778,0.0,0.0,1.0,20.44108359882641,22.57448046443609
2338,22:25:19:794,0.0,0.0,1.0,20.44108359882641,22.57448046443609
2339,22:25:19:814,0.0,0.0,1.0,20.44108359882641,22.57448046443609
2340,22:25:19:826,0.0,0.0,1.0,19.72794825648278,21.868296264016447
2341,22:25:19:845,0.0,0.0,1.0,19.72794825648278,21.868296264016447
2342,22:25:19:985,0.0,0.0,1.0,18.279446371991583,20.434726906281053
2343,22:25:19:991,0.0,0.0,1.0,16.791515705734938,18.96303428191489
2344,22:25:20:009,0.0,0.0,1.0,16.791515705734938,18.96303428191489
2345,22:25:20:025,-22.500000335276127,0.0,1.0,16.366341295570514,18.5426112093649
2346,22:25:20:039,-22.500000335276127,0.0,1.0,16.366341295570514,18.5426112093649
2347,22:25:20:111,0.0,0.0,1.0,15.353752966495346,17.541490756421457
2348,22:25:20:116,0.0,0.0,1.0,14.64119525582916,16.83701581068467
2349,22:25:20:130,0.0,0.0,1.0,14.64119525582916,16.83701581068467
2350,22:25:20:151,0.0,0.0,1.0,14.64119525582916,16.83701581068467
2351,22:25:20:163,0.0,0.0,1.0,13.968774811489048,16.17210196870802
2352,22:25:20:180,0.0,0.0,1.0,13.968774811489048,16.17210196870802
2353,22:25:20:196,0.0,0.0,1.0,13.968774811489048,16.17210196870802
2354,22:25:20:211,0.0,0.0,1.0,13.968774811489048,16.17210196870802
2355,22:25:20:231,0.0,0.0,1.0,13.968774811489048,16.17210196870802
2356,22:25:20:243,0.0,0.0,1.0,13.968774811489048,16.17210196870802
2357,22:25:20:259,0.0,0.0,1.0,13.968774811489048,16.17210196870802
2358,22:25:20:277,0.0,0.0,1.0,13.968774811489048,16.17210196870802
2359,22:25:20:304,0.0,0.0,1.0,11.813514298204725,14.037749682317648
2360,22:25:20:311,0.0,0.0,1.0,11.412067607774345,13.639006700481195
2361,22:25:20:327,0.0,0.0,1.0,11.412067607774345,13.639006700481195
