steerCmd,brakeCmd,throttleCmd
0,0,0,294.1948498389779
-0.008358786278803914,0,0.9906898294488262,0
0,0,0,46.88434297840629
0,0,0,112.75270755404392
0,0,0,293.9550989969957
-0.008056659993655044,0,0.9906898294488262,0
0,0,0,46.51542935660105
0,0,0,112.54028246099425
0,0,0,293.5068386535787
-0.005337530045981621,0,0.9906898294488262,0
0,0,0,46.32068138087779
0,0,0,112.42494364225797
0,0,0,293.2710390268966
-0.001007080115954297,0,0.9906898294488262,0
0,0,0,46.1188737871002
0,0,0,112.31684804967193
0,0,0,293.01975659097724
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,45.54998426729408
0,0,0,111.98372660367558
0,0,0,292.3287232550469
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,44.99133339984669
0,0,0,111.67553712715552
0,0,0,291.63927233304327
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,44.99133339984669
0,0,0,111.67553712715552
0,0,0,291.63927233304327
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,44.45833746514922
0,0,0,111.38376250772279
0,0,0,290.97669320786423
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,44.26306748347056
0,0,0,111.27102505989738
0,0,0,290.7347651873097
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,43.882504261728045
0,0,0,111.05433082523628
0,0,0,290.26003211594724
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,43.679097098399254
0,0,0,110.9364258738675
0,0,0,290.00661085457284
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,43.123552866615164
0,0,0,110.62858661706899
0,0,0,289.3066938492884
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,42.762128839956524
0,0,0,110.42613183654049
0,0,0,288.8495661617355
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,42.56058106844558
0,0,0,110.3098268062784
0,0,0,288.5950336296453
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,42.56058106844558
0,0,0,110.3098268062784
0,0,0,288.5950336296453
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,42.00849215753476
0,0,0,110.00516591543237
0,0,0,287.89037763578904
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,41.66563623160709
0,0,0,109.81297279073685
0,0,0,287.4508027214282
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,41.44483042705913
0,0,0,109.68632466796346
0,0,0,287.1677250253625
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,40.89332791765864
0,0,0,109.38260760300709
0,0,0,286.45222138668015
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,40.89332791765864
0,0,0,109.38260760300709
0,0,0,286.45222138668015
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,40.33688717159676
0,0,0,109.08169696418054
0,0,0,285.723107985179
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,40.148647499069234
0,0,0,108.97382499847025
0,0,0,285.47711472550105
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,39.37304430444467
0,0,0,108.55499380712483
0,0,0,284.4458580830785
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,39.172070311083594
0,0,0,108.44035703625066
0,0,0,284.17861924667784
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,38.91121370280009
0,0,0,108.29182099382692
0,0,0,283.8302096967889
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,38.490685233417445
0,0,0,108.06018857760908
0,0,0,283.2617638495812
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,38.26219620855033
0,0,0,107.92905809254596
0,0,0,282.95290813694174
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,37.89553557960028
0,0,0,107.72249696836143
0,0,0,282.45267829161236
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,37.684381383875966
0,0,0,107.60151167021148
0,0,0,282.1641796934446
-0.0005035400437911619,0,0.9906898294488262,0
0,0,0,37.25184473452946
0,0,0,107.36128109187702
0,0,0,281.5660045483302
0.0016113282799488115,0,0.9906898294488262,0
0,0,0,36.84754919181944
0,0,0,107.1375836610522
0,0,0,281.00157174576424
0.004129030927547334,0,0.9906898294488262,0
0,0,0,36.44897196984763
0,0,0,106.9143310986908
0,0,0,280.4402483999008
0.0058410718340856475,0,0.9906898294488262,0
0,0,0,35.84696735219827
0,0,0,106.58980146146307
0,0,0,279.57950812993
0.006948864966353124,0,0.9906898294488262,0
0,0,0,35.64468759176315
0,0,0,106.47476694403376
0,0,0,279.28914640539773
0.006948864966353124,0,0.9906898294488262,0
0,0,0,35.64468759176315
0,0,0,106.47476694403376
0,0,0,279.28914640539773
0.006948864966353124,0,0.9906898294488262,0
0,0,0,34.77527384375374
0,0,0,106.02538218135454
0,0,0,278.01250214210614
0.006948864966353124,0,0.9906898294488262,0
0,0,0,34.542801109165325
0,0,0,105.89532866886304
0,0,0,277.6678740264633
0.006948864966353124,0,0.9906898294488262,0
0,0,0,34.3458011954754
0,0,0,105.78258080257676
0,0,0,277.37489881631024
0.006948864966353124,0,0.9906898294488262,0
0,0,0,33.754053715377786
0,0,0,105.45959107968548
0,0,0,276.47720766310215
0.007049573522351931,0,0.9906898294488262,0
0,0,0,33.560528161616986
0,0,0,105.3493004053857
0,0,0,276.18190470553327
0.010775803178690008,0,0.9906898294488262,0
0,0,0,33.39235904675236
0,0,0,105.2594022426458
0,0,0,275.9241139729778
0.015307750038105255,0,0.9906898294488262,0
0,0,0,32.83793489894684
0,0,0,104.9627105736546
0,0,0,275.058083383952
0.02145117123860281,0,0.9906898294488262,0
0,0,0,32.09960907181482
0,0,0,104.5863271480241
0,0,0,273.873932377849
0.024371874040011454,0,0.9906898294488262,0
0,0,0,31.904655384297964
0,0,0,104.4783889902386
0,0,0,273.5583644214327
0.024371874040011454,0,0.9906898294488262,0
0,0,0,31.693482495531253
0,0,0,104.36071792906428
0,0,0,273.21419528111255
0.024371874040011454,0,0.9906898294488262,0
0,0,0,31.12591240313235
0,0,0,104.06776132820299
0,0,0,272.26756521043455
0.024371874040011454,0,0.9906898294488262,0
0,0,0,30.585750606142714
0,0,0,103.79022725144108
0,0,0,271.3460778877523
0.024371874040011454,0,0.9906898294488262,0
0,0,0,30.585750606142714
0,0,0,103.79022725144108
0,0,0,271.3460778877523
0.024371874040011454,0,0.9906898294488262,0
0,0,0,30.08464963472342
0,0,0,103.53890856393714
0,0,0,270.4708854585431
0.024371874040011454,0,0.9906898294488262,0
0,0,0,29.90081904535787
0,0,0,103.44149445801426
0,0,0,270.1466356753561
0.024371874040011454,0,0.9906898294488262,0
0,0,0,29.552315587751245
0,0,0,103.26287535619052
0,0,0,269.52142079809516
0.024371874040011454,0,0.9906898294488262,0
0,0,0,28.86241223002618
0,0,0,102.94142726407308
0,0,0,268.2403154930907
0.023969015859415622,0,0.9906898294488262,0
0,0,0,28.51671619899346
0,0,0,102.77526818210805
0,0,0,267.5802769261544
0.02205545105797939,0,0.9906898294488262,0
0,0,0,28.084933490519976
0,0,0,102.57402392542741
0,0,0,266.7332837370499
0.018329085481758975,0,0.9906898294488262,0
0,0,0,27.64341148776155
0,0,0,102.39751541831157
0,0,0,265.826879582097
0.018329085481758975,0,0.9457942922511292,0
0,0,0,27.16059536118959
0,0,0,102.18206942295413
0,0,0,264.8159717196988
0.018329085481758975,0,0.9239239512708277,0
0,0,0,26.859262928459685
0,0,0,102.04574847120152
0,0,0,264.1563345967414
0.018329085481758975,0,0.8640457989658082,0
0,0,0,26.450175110212136
0,0,0,101.8711757840904
0,0,0,263.2228207080666
0.018329085481758975,0,0.8341754831720845,0
0,0,0,26.450175110212136
0,0,0,101.8711757840904
0,0,0,263.2228207080666
0.018329085481758975,0,0.7485928149134281,0
0,0,0,26.031367830347907
0,0,0,101.68535130690954
0,0,0,262.2131736424598
0.018329085481758975,0,0.6763669462430741,0
0,0,0,25.625301506614687
0,0,0,101.52236948845261
0,0,0,261.16988480502465
0.018329085481758975,0,0.5900365268213725,0
0,0,0,25.270715886249203
0,0,0,101.38567829723402
0,0,0,260.192739097925
0.018329085481758975,0,0.5900365268213725,0
0,0,0,25.15309438953641
0,0,0,101.33516874157036
0,0,0,259.8544747574261
0.018329085481758975,0,0.5820735872329712,0
0,0,0,24.929413344062468
0,0,0,101.24603477380629
0,0,0,259.1796094067504
0.018329085481758975,0,0.5820735872329712,0
0,0,0,24.69406202067129
0,0,0,101.15288330029907
0,0,0,258.4223119454426
0.018329085481758975,0,0.5536598593076767,0
0,0,0,24.502353505962482
0,0,0,101.08384836898747
0,0,0,257.75884227402804
0.018329085481758975,0,0.5370500470588806,0
0,0,0,24.391954504902
0,0,0,101.03868236243794
0,0,0,257.3566388569439
0.018329085481758975,0,0.5115882385542678,0
0,0,0,24.224112297781968
0,0,0,100.97597801214
0,0,0,256.7025743325965
0.018329085481758975,0,0.4854213658761737,0
0,0,0,24.224112297781968
0,0,0,100.97597801214
0,0,0,256.7025743325965
0.018329085481758975,0,0.4675867878551181,0
0,0,0,23.91836164554695
0,0,0,100.88516216035988
0,0,0,255.3333698399334
0.018329085481758975,0,0.40724416412853137,0
0,0,0,23.79118566799944
0,0,0,100.85690202355528
0,0,0,254.66313381395233
0.018329085481758975,0,0.2956639868463129,0
0,0,0,23.60221654795481
0,0,0,100.81205263850505
0,0,0,253.4647917519363
0.018329085481758975,0,0.21730699790394592,0
0,0,0,23.46920041001138
0,0,0,100.79220765321335
0,0,0,252.3286365755563
0.018329085481758975,0,0.08642881173187633,0
0,0,0,23.437929052044364
0,0,0,100.78305891012117
0,0,0,251.9877346623204
0.018329085481758975,0,0.017267888969123124,0
0,0,0,23.388742382336307
0,0,0,100.77627577719308
0,0,0,251.31321492965964
0.018329085481758975,0,0,0
0,0,0,23.388742382336307
0,0,0,100.77627577719308
0,0,0,251.31321492965964
0.018329085481758975,0,0,0
0,0,0,23.340230145014907
0,0,0,100.78437773947203
0,0,0,250.00561888258832
0.018329085481758975,0,0,0
0,0,0,23.354836282419814
0,0,0,100.83138664197568
0,0,0,248.66871821096618
0.018329085481758975,0,0,0
0,0,0,23.368211423126226
0,0,0,100.85752968334748
0,0,0,248.33981461686722
0.018329085481758975,0,0,0
0,0,0,23.42732808018771
0,0,0,100.91463896688478
0,0,0,247.41004718391912
0.015509171367175199,0,0,0
0,0,0,23.46182350920037
0,0,0,100.93686568648833
0,0,0,247.01916172131396
0.004531863798760177,0,0,0
0,0,0,23.57075032269216
0,0,0,101.01817466138966
0,0,0,246.0501095969132
-0.0047332802947423315,0,0,0
0,0,0,23.65678421503554
0,0,0,101.06866869134352
0,0,0,245.444688524752
-0.006948864966353124,0,0,0
0,0,0,23.873058041004498
0,0,0,101.20518049116941
0,0,0,244.21414582262875
-0.011581478432409895,0,0,0
0,0,0,23.934045330468237
0,0,0,101.23504200357264
0,0,0,243.91889782345032
-0.01349496406883034,0,0,0
0,0,0,24.0777368300883
0,0,0,101.30868835256815
0,0,0,243.2762646366581
-0.02487544800345086,0,0,0
0,0,0,24.158234587186367
0,0,0,101.34605529925483
0,0,0,242.94575859458487
-0.03414148848675407,0,0,0
0,0,0,24.251612885449784
0,0,0,101.3883452904156
0,0,0,242.5825223750261
-0.04441547620167595,0,0,0
0,0,0,24.41982067960682
0,0,0,101.46737396964916
0,0,0,241.97152819739804
-0.0560001553346599,0,0,0
0,0,0,24.611331140943832
0,0,0,101.55369390981309
0,0,0,241.33536750644615
-0.07101240396259022,0,0,0
0,0,0,24.797747504795282
0,0,0,101.62956523089954
0,0,0,240.76567954007467
-0.08985840127389164,0,0,0
0,0,0,25.0085811710963
0,0,0,101.71567302285766
0,0,0,240.16637993679583
-0.09772130800387674,0,0.0028277482171481516,0
0,0,0,25.232794634274526
0,0,0,101.79542770600239
0,0,0,239.57633586740099
-0.10477890169390411,0,0.15095092562560875,0
0,0,0,25.355124439465357
0,0,0,101.83189783860396
0,0,0,239.2734309914376
-0.11214019897261215,0,0.16952105635545944,0
0,0,0,25.66046085835616
0,0,0,101.92291931514757
0,0,0,238.5561920976804
-0.12333601857073802,0,0.16952105635545944,0
0,0,0,25.922272480114696
0,0,0,101.99831429668177
0,0,0,237.98109852598446
-0.13988395993171346,0,0.16952105635545944,0
0,0,0,26.19974876612329
0,0,0,102.06152353466646
0,0,0,237.40858542018194
-0.14957443817702648,0,0.16952105635545944,0
0,0,0,26.34253839954292
0,0,0,102.08807159957293
0,0,0,237.12767261459706
-0.15856109682968555,0,0.16952105635545944,0
0,0,0,26.492124906634356
0,0,0,102.11275949832327
0,0,0,236.84200037976095
-0.1665403915904677,0,0.16952105635545944,0
0,0,0,27.035444810084318
0,0,0,102.20459448458055
0,0,0,235.85859661332597
-0.17068246361457973,0,0.16952105635545944,0
0,0,0,27.347707653974286
0,0,0,102.2373857805692
0,0,0,235.33185856496775
-0.17088453237489876,0,0.1756249451049423,0
0,0,0,27.511966228207154
0,0,0,102.246995138958
0,0,0,235.0657422887909
-0.17088453237489876,0,0.21730699790394592,0
0,0,0,27.666856572814737
0,0,0,102.26364434310373
0,0,0,234.81246590718942
-0.17088453237489876,0,0.2572675978861203,0
0,0,0,28.172532175969256
0,0,0,102.26834566024466
0,0,0,234.0465790966592
-0.17088453237489876,0,0.34797293749399727,0
0,0,0,28.35104191221234
0,0,0,102.26478621048801
0,0,0,233.78598573401746
-0.17088453237489876,0,0.42150708111974344,0
0,0,0,28.663395110880685
0,0,0,102.25447483005524
0,0,0,233.3409039268964
-0.17088453237489876,0,0.4675867878551181,0
0,0,0,29.038308236197466
0,0,0,102.23391715028951
0,0,0,232.82444847539165
-0.17088453237489876,0,0.6057684911947556,0
0,0,0,29.187787894608533
0,0,0,102.22902940948892
0,0,0,232.62169928586303
-0.17088453237489876,0,0.6287945016040417,0
0,0,0,29.187787894608533
0,0,0,102.22902940948892
0,0,0,232.62169928586303
-0.17088453237489876,0,0.6547006367625572,0
0,0,0,29.838444633665574
0,0,0,102.15866617205714
0,0,0,231.77841187619404
-0.17088453237489876,0,0.6799313016534824,0
0,0,0,30.03078356188074
0,0,0,102.12870162580307
0,0,0,231.53898252637774
-0.17088453237489876,0,0.7045208271325776,0
0,0,0,30.589391410361948
0,0,0,102.03771067381118
0,0,0,230.85805280171923
-0.17088453237489876,0,0.797069797803618,0
0,0,0,30.768747426480257
0,0,0,101.99960801327018
0,0,0,230.64741753763536
-0.16714650856091312,0,0.8522080807149879,0
0,0,0,31.11112544419784
0,0,0,101.9255052984781
0,0,0,230.2503880153234
-0.16310598332358264,0,0.8901628041524876,0
0,0,0,31.494972607072015
0,0,0,101.83418468487515
0,0,0,229.81538241567608
-0.1565413814565434,0,0.9430873774794483,0
0,0,0,31.70650068219056
0,0,0,101.77642328331994
0,0,0,229.58193704465327
-0.148968694144201,0,0.9565468628740066,0
0,0,0,32.12576377534441
0,0,0,101.66039475356364
0,0,0,229.12577724204516
-0.13867285904594912,0,0.9803120206108048,0
0,0,0,32.334652967972374
0,0,0,101.59659880573199
0,0,0,228.9035674960032
-0.12313426267894156,0,0.9803120206108048,0
0,0,0,32.73781805635892
0,0,0,101.47174518341284
0,0,0,228.4786579806358
-0.10155243410917533,0,0.9803120206108048,0
0,0,0,32.93575401666269
0,0,0,101.40529162560667
0,0,0,228.2742566832755
-0.0843147917465904,0,0.9803120206108048,0
0,0,0,33.366365202213046
0,0,0,101.26271982983303
0,0,0,227.83196085980646
-0.07151622814503616,0,0.9803120206108048,0
0,0,0,33.783716104133404
0,0,0,101.11700465412115
0,0,0,227.41038775361355
-0.05640312874375371,0,0.9803120206108048,0
0,0,0,34.19343189084034
0,0,0,100.9755637289585
0,0,0,226.99940177385
-0.04713522566414326,0,0.985514836368376,0
0,0,0,34.77566560004202
0,0,0,100.76597341922903
0,0,0,226.42293009560228
-0.035753035309697166,0,0.985514836368376,0
0,0,0,35.43069129974963
0,0,0,100.53203215488001
0,0,0,225.78066410150967
-0.03323500211624522,0,0.985514836368376,0
0,0,0,35.64927649617492
0,0,0,100.44513950416545
0,0,0,225.5709408913343
-0.031422047413849824,0,0.985514836368376,0
0,0,0,36.07794354006143
0,0,0,100.27858680840356
0,0,0,225.15869483360953
-0.028904092556262515,0,0.985514836368376,0
0,0,0,36.315702741833654
0,0,0,100.18208410851616
0,0,0,224.93324298877658
-0.025580453913485686,0,0.985514836368376,0
0,0,0,36.54724825288742
0,0,0,100.08749725399744
0,0,0,224.71461804672825
-0.02175331092765518,0,0.985514836368376,0
0,0,0,36.96026920445399
0,0,0,99.92238545862875
0,0,0,224.32426416218215
-0.016113436200581397,0,0.985514836368376,0
0,0,0,37.62718634459191
0,0,0,99.69141760965788
0,0,0,223.69487379012784
-0.015710592836067204,0,0.985514836368376,0
0,0,0,38.05506465523487
0,0,0,99.56402833126035
0,0,0,223.2941152254364
-0.015710592836067204,0,0.985514836368376,0
0,0,0,38.26413710801726
0,0,0,99.50716817951994
0,0,0,223.10049949578425
-0.015710592836067204,0,0.985514836368376,0
0,0,0,38.7430233538857
0,0,0,99.38955260811748
0,0,0,222.65448658992014
-0.015710592836067204,0,0.985514836368376,0
0,0,0,39.58412938569736
0,0,0,99.22111179410524
0,0,0,221.87229569681338
-0.015710592836067204,0,0.985514836368376,0
0,0,0,40.09707483972246
0,0,0,99.13939715493461
0,0,0,221.3988602184731
-0.015710592836067204,0,0.985514836368376,0
0,0,0,40.77583262930304
0,0,0,99.05290728439215
0,0,0,220.7737450276464
-0.015912014446597268,0,0.985514836368376,0
0,0,0,41.5361949890356
0,0,0,98.98265214584882
0,0,0,220.07578989154635
-0.017422681223590097,0,0.985514836368376,0
0,0,0,41.5361949890356
0,0,0,98.98265214584882
0,0,0,220.07578989154635
-0.022861160276122006,0,0.985514836368376,0
0,0,0,42.43172935266899
0,0,0,98.93291575907706
0,0,0,219.256665441198
-0.037767497960390695,0,0.985514836368376,0
0,0,0,42.71906824205043
0,0,0,98.92378771624224
0,0,0,218.99779191816083
-0.04643009817519933,0,0.9565468628740066,0
0,0,0,43.038262371549465
0,0,0,98.91773722662612
0,0,0,218.71112399547403
-0.0616419735116289,0,0.9015478931154057,0
0,0,0,43.88427598092427
0,0,0,98.91814668967488
0,0,0,217.9476433904388
-0.06627664844407714,0,0.8872954793884136,0
0,0,0,44.17327090625712
0,0,0,98.91539815324658
0,0,0,217.69127036240994
-0.08784247431027889,0,0.8341754831720845,0
0,0,0,45.29340204255135
0,0,0,98.79977234420674
0,0,0,216.69589583508693
-0.13524165015293937,0,0.6174018699744762,0
0,0,0,46.45690111245748
0,0,0,98.47985601150243
0,0,0,215.6791416312882
-0.18240506330152903,0,0.18771842223633461,0
0,0,0,47.005748928752354
0,0,0,98.26755257419121
0,0,0,215.21204487091507
-0.21021855015531155,0,0,0
0,0,0,47.65227965947852
0,0,0,98.00438472342152
0,0,0,214.66857736621427
-0.23928419081829597,0,0,0
0,0,0,48.50946761479071
0,0,0,97.64715155641603
0,0,0,213.96694308857082
-0.28688043355573445,0,0,0
0,0,0,49.6315308461969
0,0,0,97.16191667429446
0,0,0,213.07976714995124
-0.2997926501418922,0,0,0
0,0,0,49.96699638593032
0,0,0,97.0116446925738
0,0,0,212.8276576678614
-0.3599306210464103,0,0,0
0,0,0,51.07347082313639
0,0,0,96.4901972992864
0,0,0,212.0200523279515
-0.42703170754709974,0,0,0
0,0,0,51.806953708273795
0,0,0,96.12119681579789
0,0,0,211.52108929321133
-0.499313891411418,0,0,0
0,0,0,52.59748347394987
0,0,0,95.76540058747337
0,0,0,211.00594890933786
-0.5284433651477489,0,0,0
0,0,0,53.3054784258239
0,0,0,95.2968786262572
0,0,0,210.6130509539393
-0.5445523560050008,0,0,0
0,0,0,53.532276504213286
0,0,0,95.16137812042555
0,0,0,210.49782474384796
-0.5523579042496078,0,0,0
0,0,0,54.03920393179051
0,0,0,94.84725709229912
0,0,0,210.25568051797447
-0.5571488822479487,0,0,0
0,0,0,54.63793173444904
0,0,0,94.45460235986282
0,0,0,210.01660037544482
-0.5571488822479487,0,0,0
0,0,0,54.817300926534756
0,0,0,94.33022840149854
0,0,0,209.96154676445653
-0.5571488822479487,0,0,0
0,0,0,55.422663978053905
0,0,0,93.87195170289286
0,0,0,209.8252243784411
-0.5416401185832027,0,0,0
0,0,0,55.87085113131011
0,0,0,93.41374477734371
0,0,0,209.826043218791
-0.47781099302764535,0,0,0
0,0,0,56.12537518337725
0,0,0,93.02687256609096
0,0,0,209.90929461456315
-0.42620975069259226,0,0,0
0,0,0,56.204327937363544
0,0,0,92.8723885735997
0,0,0,209.96086138347272
-0.38406326805985763,0,0,0
0,0,0,56.36814532786214
0,0,0,92.48305368506186
0,0,0,210.10802525938985
-0.3573769364683639,0,0,0
0,0,0,56.41822848711823
0,0,0,92.34425754796595
0,0,0,210.17599101479246
-0.31607573787852866,0,0,0
0,0,0,56.53551575288329
0,0,0,92.1231256943716
0,0,0,210.26395777536158
-0.27489269790818927,0,0,0
0,0,0,56.57578772373371
0,0,0,92.2828466945216
0,0,0,210.12830792240263
-0.26900363379350795,0,0,0
0,0,0,56.587753907643425
0,0,0,92.41306945547926
0,0,0,210.04225986958193
-0.26900363379350795,0,0,0
0,0,0,56.586881300003306
0,0,0,92.56025165976989
0,0,0,209.96463483806372
-0.26900363379350795,0,0,0
0,0,0,56.58557730101331
0,0,0,92.69203074665148
0,0,0,209.90288654973867
-0.26900363379350795,0,0,0
0,0,0,56.585204923365275
0,0,0,92.73160631049856
0,0,0,209.88981091360878
-0.26900363379350795,0,0,0
0,0,0,56.58432844949203
0,0,0,92.83404819982569
0,0,0,209.8482003596127
-0.26900363379350795,0,0,0
0,0,0,56.583691950274925
0,0,0,92.90256306903653
0,0,0,209.8228186456273
-0.26900363379350795,0,0,0
0,0,0,56.583115136130324
0,0,0,92.96299747895101
0,0,0,209.80236460299
-0.26900363379350795,0,0,0
0,0,0,56.582806017582904
0,0,0,93.00100066126403
0,0,0,209.79165938810186
-0.26900363379350795,0,0,0
0,0,0,56.582078572763535
0,0,0,93.11500816769039
0,0,0,209.75278828347382
-0.26900363379350795,0,0,0
0,0,0,56.58187054588612
0,0,0,93.14917565566633
0,0,0,209.74513568423538
-0.26900363379350795,0,0,0
0,0,0,56.58120767791013
0,0,0,93.25416613737728
0,0,0,209.71485015362063
-0.26900363379350795,0,0,0
0,0,0,56.58094722818961
0,0,0,93.29851333992113
0,0,0,209.70545361067025
-0.2641314823300801,0,0,0
0,0,0,56.58039148753086
0,0,0,93.41162042325351
0,0,0,209.67766639253776
-0.2536812892074256,0,0,0
0,0,0,56.58019678729301
0,0,0,93.45505293889919
0,0,0,209.67050421993005
-0.22915199567944952,0,0,0
0,0,0,56.57963128383383
0,0,0,93.5849774383944
0,0,0,209.64409237766372
-0.16017697224875121,0,0,0
0,0,0,56.5786249180725
0,0,0,93.83281359569648
0,0,0,209.5939448827451
-0.10387143353688076,0,0,0
0,0,0,56.577793413756375
0,0,0,94.04897272765221
0,0,0,209.5551641986938
-0.09852783399134012,0,0,0
0,0,0,56.5770162990421
0,0,0,94.28680128009313
0,0,0,209.51527793731898
-0.09137039960691815,0,0,0
0,0,0,56.5764261246466
0,0,0,94.5495426344687
0,0,0,209.4741268073778
-0.07917486869635737,0,0,0
0,0,0,56.575942166955016
0,0,0,94.77632263590871
0,0,0,209.43349758950117
-0.07443848880902891,0,0,0
0,0,0,56.575700587787715
0,0,0,94.86080054025325
0,0,0,209.41777750308503
-0.07413617952932991,0,0,0
0,0,0,56.57544178667748
0,0,0,94.92788911307709
0,0,0,209.39887463495856
-0.07413617952932991,0,0,0
0,0,0,56.57508151363132
0,0,0,94.99021353436673
0,0,0,209.37044188664484
-0.07413617952932991,0,0,0
0,0,0,56.57474889177132
0,0,0,95.0502889386012
0,0,0,209.34335750465837
-0.07413617952932991,0,0,0
0,0,0,56.57452765212139
0,0,0,95.09799233097056
0,0,0,209.3277666809937
-0.07302772499736085,0,0,0
0,0,0,56.57428658039055
0,0,0,95.24126858502913
0,0,0,209.27228223492915
-0.06315324716533882,0,0,0
0,0,0,56.57429269054544
0,0,0,95.32835610313968
0,0,0,209.24740481366587
-0.04371036806583945,0,0,0
0,0,0,56.57428189241963
0,0,0,95.52196010430313
0,0,0,209.19016693887826
-0.0037261982052309746,0,0,0
0,0,0,56.57427801216636
0,0,0,95.6516977244755
0,0,0,209.1616649503282
0.08028343923026617,0,0.6212487913919204,0
0,0,0,56.57416035989722
0,0,0,95.90866042303776
0,0,0,209.1025078533099
0.169470083406364,0,0.815800474153604,0
0,0,0,56.573601605344656
0,0,0,96.14839655680152
0,0,0,209.05506344801276
0.25347843412473253,0,0.9803120206108048,0
0,0,0,56.57254657306199
0,0,0,96.4225211471048
0,0,0,209.0042961534967
0.3113925042270431,0,0.985514836368376,0
0,0,0,56.57134092062784
0,0,0,96.59908217428057
0,0,0,208.97021770487157
0.34155534275340554,0,0.9906898294488262,0
0,0,0,56.55910895279954
0,0,0,96.79351152650726
0,0,0,208.91039051516077
0.3453303746220831,0,0.9906898294488262,0
0,0,0,56.55480771206835
0,0,0,96.83235352038415
0,0,0,208.90025814688823
0.3468610998248356,0,0.9906898294488262,0
0,0,0,56.53463129661833
0,0,0,96.9465946016139
0,0,0,208.83964640525346
0.3468610998248356,0,0.9932669851660886,0
0,0,0,56.51608722966307
0,0,0,97.03521817260015
0,0,0,208.79314238303218
0.3468610998248356,0,0.9932669851660886,0
0,0,0,56.50863326447574
0,0,0,97.06881344422858
0,0,0,208.7797222719486
0.34624878839937323,0,0.9932669851660886,0
0,0,0,56.48286907517511
0,0,0,97.17852606799356
0,0,0,208.72197258232265
0.3456365054416697,0,0.9932669851660886,0
0,0,0,56.473419453645484
0,0,0,97.21813380721174
0,0,0,208.7053224043747
0.34410592225485664,0,0.9932669851660886,0
0,0,0,56.44661879517462
0,0,0,97.33108380435637
0,0,0,208.6486371963986
0.3402292342533696,0,0.9932669851660886,0
0,0,0,56.435310089945524
0,0,0,97.37890623058325
0,0,0,208.62802760015006
0.3312559248101366,0,0.9932669851660886,0
0,0,0,56.40590296638016
0,0,0,97.50428082609055
0,0,0,208.5655003800133
0.3246316789054546,0,0.9932669851660886,0
0,0,0,56.39544676323555
0,0,0,97.55016173772839
0,0,0,208.5456288722172
0.31098533778768916,0,0.9932669851660886,0
0,0,0,56.36538946804363
0,0,0,97.68634662907208
0,0,0,208.4777036304927
0.29531790473843555,0,0.9484936563441855,0
0,0,0,56.3548616015521
0,0,0,97.7370203498607
0,0,0,208.45596626821026
0.26453744180246214,0,0.7551984473869771,0
0,0,0,56.325302995473706
0,0,0,97.89490493974682
0,0,0,208.38018582132685
0.22722747296522933,0,0.6057684911947556,0
0,0,0,56.31455184803766
0,0,0,97.95867243910422
0,0,0,208.35264086776172
0.190998403819093,0,0.4262150514850285,0
0,0,0,56.2968323907283
0,0,0,98.07727493386024
0,0,0,208.29704248628966
0.16239895247301997,0,0.1571726969083409,0
0,0,0,56.2791794560535
0,0,0,98.21869629674387
0,0,0,208.22992790626918
0.10850980713842798,0,0,0
0,0,0,56.260865690447375
0,0,0,98.4060137308476
0,0,0,208.1397761082116
0.0766554700881479,0,0,0
0,0,0,56.250697463180686
0,0,0,98.54925610339401
0,0,0,208.07134754817093
0.048243293696463505,0,0,0
0,0,0,56.24621024518396
0,0,0,98.62655385881529
0,0,0,208.03650463889065
0.03545086873690506,0,0,0
0,0,0,56.237434698703964
0,0,0,98.84771227178027
0,0,0,207.9308818359926
0.02477473309953482,0,0,0
0,0,0,56.23339879152202
0,0,0,99.00231470486068
0,0,0,207.86070114252442
0.024170444840755735,0,0,0
0,0,0,56.23059559822872
0,0,0,99.14929678149382
0,0,0,207.79674003428957
0.02386830144989633,0,0,0
0,0,0,56.22808089361677
0,0,0,99.30265590904452
0,0,0,207.72613865833952
